ÈÕÆÚ,ÖÐ¼ä¼Û,³®Âò¼Û,»ãÂò¼Û,³®/»ãÂô¼Û,ÕÇµø¶î,ÕÇµø·ù
1999-09-16,7.8848,7.6877,7.8691,7.9006,0.0411,0.5240%
1999-09-15,7.8437,7.7129,7.8948,7.9265,0.0876,1.1294%
1999-09-14,7.7561,7.6220,7.8018,7.8331,0.1133,1.4824%
1999-09-13,7.6428,7.5540,7.7322,7.7631,0.0649,0.8564%
1999-09-10,7.5779,7.4709,7.6472,7.6778,0.0000,0.0000%
1999-09-09,7.5779,7.4709,7.6472,7.6778,0.1142,1.5301%
1999-09-08,7.4637,7.2673,7.4387,7.4685,-0.0822,-1.0893%
1999-09-07,7.5459,7.2869,7.4588,7.4887,-0.0128,-0.1693%
1999-09-06,7.5587,7.3594,7.5368,7.5594,-0.0251,-0.3310%
1999-09-03,7.5838,7.3942,7.5701,7.5974,0.0000,0.0000%
1999-09-02,7.5838,7.3942,7.5701,7.5974,0.0270,0.3573%
1999-09-01,7.5568,7.4035,7.5797,7.6070,0.0856,1.1457%
1999-08-31,7.4712,7.3568,7.5304,7.5606,0.0212,0.2846%
1999-08-30,7.4500,7.2944,7.4665,7.4964,0.0053,0.0712%
1999-08-27,7.4447,7.2163,7.3880,7.4147,0.0000,0.0000%
1999-08-26,7.4447,7.2163,7.3880,7.4147,-0.0033,-0.0443%
1999-08-25,7.4480,7.2618,7.4346,7.4614,0.1051,1.4313%
1999-08-24,7.3429,7.2803,7.4535,7.4804,-0.1082,-1.4521%
1999-08-23,7.4511,7.2369,7.4091,7.4359,0.0518,0.7001%
1999-08-20,7.3993,7.2339,7.4060,7.4327,0.0000,0.0000%
1999-08-19,7.3993,7.2339,7.4060,7.4327,0.1428,1.9679%
1999-08-18,7.2565,7.2075,7.3790,7.4056,0.0526,0.7302%
1999-08-17,7.2039,7.0799,7.2484,7.2746,-0.0060,-0.0832%
1999-08-16,7.2099,7.0512,7.2190,7.2450,0.0494,0.6899%
1999-08-13,7.1605,6.9984,7.1635,7.1922,0.0000,0.0000%
1999-08-12,7.1605,6.9984,7.1635,7.1922,-0.0137,-0.1910%
1999-08-11,7.1742,6.9948,7.1613,7.1871,-0.0078,-0.1086%
1999-08-10,7.1820,7.0359,7.2019,7.2307,0.0058,0.0808%
1999-08-09,7.1762,7.0065,7.1732,7.1991,-0.1121,-1.5381%
1999-08-06,7.2883,7.0444,7.2106,7.2395,0.0000,0.0000%
1999-08-05,7.2883,7.0444,7.2106,7.2395,0.1035,1.4405%
1999-08-04,7.1848,7.0555,7.2220,7.2509,-0.0274,-0.3799%
1999-08-03,7.2122,7.0010,7.1661,7.1948,-0.0216,-0.2986%
1999-08-02,7.2338,7.0529,7.2193,7.2482,0.0887,1.2414%
1999-07-30,7.1451,6.9901,7.1549,7.1836,0.0000,0.0000%
1999-07-29,7.1451,6.9901,7.1549,7.1836,0.0394,0.5545%
1999-07-28,7.1057,6.9531,7.1171,7.1456,0.0099,0.1395%
1999-07-27,7.0958,6.9316,7.0951,7.1235,0.0315,0.4459%
1999-07-26,7.0643,6.9061,7.0690,7.0973,0.0688,0.9835%
1999-07-23,6.9955,6.8966,7.0593,7.0876,0.0000,0.0000%
1999-07-22,6.9955,6.8966,7.0593,7.0876,0.0527,0.7591%
1999-07-21,6.9428,6.8228,6.9838,7.0118,-0.0270,-0.3874%
1999-07-20,6.9698,6.7711,6.9308,6.9586,0.0961,1.3981%
1999-07-19,6.8737,6.8194,6.9802,7.0082,0.0135,0.1968%
1999-07-16,6.8602,6.6754,6.8329,6.8603,0.0000,0.0000%
1999-07-15,6.8602,6.6754,6.8329,6.8603,0.0367,0.5378%
1999-07-14,6.8235,6.6842,6.8419,6.8693,0.0490,0.7233%
1999-07-13,6.7745,6.6537,6.8106,6.8379,-0.0007,-0.0103%
1999-07-12,6.7752,6.6058,6.7616,6.7887,0.0073,0.1079%
1999-07-09,6.7679,6.5852,6.7405,6.7676,0.0000,0.0000%
1999-07-08,6.7679,6.5852,6.7405,6.7676,-0.0104,-0.1534%
1999-07-07,6.7783,6.5977,6.7534,6.7804,-0.0043,-0.0634%
1999-07-06,6.7826,6.6131,6.7691,6.7962,-0.0025,-0.0368%
1999-07-05,6.7851,6.5959,6.7515,6.7786,-0.0548,-0.8012%
1999-07-02,6.8399,6.6826,6.8403,6.8677,0.0000,0.0000%
1999-07-01,6.8399,6.6826,6.8403,6.8677,-0.0006,-0.0088%
1999-06-30,6.8405,6.6695,6.8268,6.8542,0.0209,0.3065%
1999-06-29,6.8196,6.6680,6.8253,6.8527,-0.0096,-0.1406%
1999-06-28,6.8292,6.6428,6.7995,6.8268,0.0371,0.5462%
1999-06-25,6.7921,6.6223,6.7785,6.8057,0.0000,0.0000%
1999-06-24,6.7921,6.6223,6.7785,6.8057,0.0135,0.1992%
1999-06-23,6.7786,6.6249,6.7812,6.8084,0.0004,0.0059%
1999-06-22,6.7782,6.6296,6.7859,6.8131,0.0122,0.1803%
1999-06-21,6.7660,6.5968,6.7524,6.7795,-0.1247,-1.8097%
1999-06-18,6.8907,6.7460,6.9051,6.9328,0.0000,0.0000%
1999-06-17,6.8907,6.7460,6.9051,6.9328,0.0290,0.4226%
1999-06-16,6.8617,6.7046,6.8628,6.8903,-0.0067,-0.0975%
1999-06-15,6.8684,6.6967,6.8546,6.8821,-0.0288,-0.4176%
1999-06-14,6.8972,6.6885,6.8463,6.8737,-0.0785,-1.1253%
1999-06-11,6.9757,6.7893,6.9494,6.9773,0.0000,0.0000%
1999-06-10,6.9757,6.7893,6.9494,6.9773,0.0327,0.4710%
1999-06-09,6.9430,6.7694,6.9291,6.9569,0.1177,1.7245%
1999-06-08,6.8253,6.7627,6.9222,6.9500,0.0326,0.4799%
1999-06-07,6.7927,6.6784,6.8359,6.8633,0.0016,0.0236%
1999-06-04,6.7911,6.6347,6.7912,6.8184,0.0000,0.0000%
1999-06-03,6.7911,6.6347,6.7912,6.8184,-0.0666,-0.9712%
1999-06-02,6.8577,6.6341,6.7906,6.8178,0.0705,1.0387%
1999-06-01,6.7872,6.6889,6.8467,6.8741,-0.0198,-0.2909%
1999-05-31,6.8070,6.6369,6.7934,6.8207,0.0489,0.7236%
1999-05-28,6.7581,6.7123,6.8706,6.8981,0.0000,0.0000%
1999-05-27,6.7581,6.7123,6.8706,6.8981,-0.0334,-0.4918%
1999-05-26,6.7915,6.5972,6.7528,6.7799,0.0607,0.9018%
1999-05-25,6.7308,6.5966,6.7522,6.7793,0.0536,0.8027%
1999-05-24,6.6772,6.5588,6.7135,6.7404,0.0167,0.2507%
1999-05-21,6.6605,6.4940,6.6472,6.6738,0.0000,0.0000%
1999-05-20,6.6605,6.4940,6.6472,6.6738,-0.0284,-0.4246%
1999-05-19,6.6889,6.4947,6.6480,6.6746,-0.0231,-0.3442%
1999-05-18,6.7120,6.5443,6.6986,6.7255,-0.0726,-1.0701%
1999-05-17,6.7846,6.5699,6.7249,6.7518,-0.0573,-0.8375%
1999-05-14,6.8419,6.6277,6.7840,6.8112,0.0000,0.0000%
1999-05-13,6.8419,6.6277,6.7840,6.8112,-0.0056,-0.0818%
1999-05-12,6.8475,6.6763,6.8338,6.8612,-0.0173,-0.2520%
1999-05-11,6.8648,6.6746,6.8320,6.8594,0.0255,0.3728%
1999-05-10,6.8393,6.6910,6.8489,6.8763,-0.0490,-0.7114%
1999-05-07,6.8883,6.6946,6.8525,6.8800,0.0000,0.0000%
1999-05-06,6.8883,6.6946,6.8525,6.8800,0.0479,0.7003%
1999-05-05,6.8404,6.7073,6.8655,6.8931,-0.0348,-0.5062%
1999-05-04,6.8752,6.6807,6.8383,6.8657,-0.0668,-0.9623%
1999-05-03,6.9420,6.7096,6.8679,6.8954,-0.0029,-0.0418%
1999-04-30,6.9449,6.7713,6.9310,6.9588,0.0000,0.0000%
1999-04-29,6.9449,6.7713,6.9310,6.9588,0.0172,0.2483%
1999-04-28,6.9277,6.7819,6.9419,6.9697,-0.0297,-0.4269%
1999-04-26,6.9574,6.7616,6.9211,6.9488,0.0869,1.2648%
1999-04-23,6.8705,6.7512,6.9104,6.9381,0.0000,0.0000%
1999-04-22,6.8705,6.7512,6.9104,6.9381,-0.1002,-1.4374%
1999-04-21,6.9707,6.7376,6.8966,6.9242,-0.0503,-0.7164%
1999-04-20,7.0210,6.7846,6.9447,6.9725,0.0179,0.2556%
1999-04-19,7.0031,6.8623,7.0241,7.0523,0.0551,0.7930%
1999-04-16,6.9480,6.7743,6.9341,6.9619,0.0000,0.0000%
1999-04-15,6.9480,6.7743,6.9341,6.9619,0.0193,0.2786%
1999-04-14,6.9287,6.7930,6.9532,6.9811,0.0603,0.8779%
1999-04-13,6.8684,6.7388,6.8977,6.9254,0.0084,0.1224%
1999-04-12,6.8600,6.7018,6.8599,6.8874,0.0310,0.4539%
1999-04-09,6.8290,6.6583,6.8154,6.8427,0.0000,0.0000%
1999-04-08,6.8290,6.6583,6.8154,6.8427,-0.0229,-0.3342%
1999-04-07,6.8519,6.6500,6.8068,6.8341,0.0481,0.7070%
1999-04-06,6.8038,6.6941,6.8520,6.8794,0.0014,0.0206%
1999-04-05,6.8024,6.6323,6.7888,6.8160,-0.1613,-2.3163%
1999-04-02,6.9637,6.6796,6.8372,6.8646,0.0000,0.0000%
1999-04-01,6.9637,6.6796,6.8372,6.8646,0.1001,1.4584%
1999-03-31,6.8636,6.7897,6.9499,6.9778,-0.0071,-0.1033%
1999-03-30,6.8707,6.7116,6.8699,6.8974,-0.0394,-0.5702%
1999-03-29,6.9101,6.7124,6.8708,6.8983,-0.1108,-1.5781%
1999-03-26,7.0209,6.8341,6.9953,7.0234,0.0000,0.0000%
1999-03-25,7.0209,6.8341,6.9953,7.0234,-0.0124,-0.1763%
1999-03-24,7.0333,6.8397,7.0011,7.0292,0.0605,0.8677%
1999-03-23,6.9728,6.8353,6.9966,7.0246,-0.0770,-1.0922%
1999-03-22,7.0498,6.8227,6.9836,7.0116,0.0605,0.8656%
1999-03-19,6.9893,6.8682,7.0302,7.0584,0.0000,0.0000%
1999-03-18,6.9893,6.8682,7.0302,7.0584,0.0060,0.0859%
1999-03-17,6.9833,6.8241,6.9850,7.0130,-0.0172,-0.2457%
1999-03-16,7.0005,6.8618,7.0237,7.0519,0.0560,0.8064%
1999-03-15,6.9445,6.8493,7.0109,7.0390,0.0280,0.4048%
1999-03-12,6.9165,6.7703,6.9300,6.9578,0.0000,0.0000%
1999-03-11,6.9165,6.7703,6.9300,6.9578,0.0719,1.0505%
1999-03-10,6.8446,6.7380,6.8970,6.9246,0.0195,0.2857%
1999-03-09,6.8251,6.6648,6.8221,6.8494,0.0844,1.2521%
1999-03-08,6.7407,6.6283,6.7847,6.8119,-0.0254,-0.3754%
1999-03-05,6.7661,6.5379,6.6921,6.7189,0.0000,0.0000%
1999-03-04,6.7661,6.5379,6.6921,6.7189,-0.1196,-1.7369%
1999-03-03,6.8857,6.6259,6.7822,6.8094,-0.0062,-0.0900%
1999-03-02,6.8919,6.7196,6.8781,6.9057,-0.0539,-0.7760%
1999-03-01,6.9458,6.7417,6.9008,6.9284,0.1184,1.7342%
1999-02-26,6.8274,6.7291,6.8879,6.9155,0.0000,0.0000%
1999-02-25,6.8274,6.7291,6.8879,6.9155,-0.0096,-0.1404%
1999-02-24,6.8370,6.6410,6.7976,6.8249,-0.0155,-0.2262%
1999-02-23,6.8525,6.6811,6.8388,6.8662,-0.4003,-5.5192%
1999-02-22,7.2528,6.6656,6.8229,6.8502,0.0025,0.0345%
1999-02-15,7.2503,7.0831,7.2502,7.2793,-0.0003,-0.0041%
1999-02-12,7.2506,7.0694,7.2361,7.2651,0.0081,0.1118%
1999-02-11,7.2425,7.0399,7.2059,7.2348,0.0065,0.0898%
1999-02-10,7.2360,7.0551,7.2215,7.2505,0.0036,0.0498%
1999-02-09,7.2324,7.0825,7.2495,7.2786,-0.0937,-1.2790%
1999-02-08,7.3261,7.0454,7.2116,7.2406,0.0276,0.3782%
1999-02-05,7.2985,7.2154,7.3856,7.4152,0.0000,0.0000%
1999-02-04,7.2985,7.2154,7.3856,7.4152,-0.0680,-0.9231%
1999-02-03,7.3665,7.1355,7.3039,7.3331,0.1833,2.5518%
1999-02-02,7.1832,7.1937,7.3634,7.3929,0.0251,0.3507%
1999-02-01,7.1581,7.0240,7.1897,7.2185,-0.0072,-0.1005%
1999-01-29,7.1653,6.9316,7.0952,7.1236,0.0000,0.0000%
1999-01-28,7.1653,6.9316,7.0952,7.1236,-0.1144,-1.5715%
1999-01-27,7.2797,6.9802,7.1449,7.1735,0.0041,0.0564%
1999-01-26,7.2756,7.0839,7.2510,7.2801,0.0368,0.5084%
1999-01-25,7.2388,7.0877,7.2549,7.2839,-0.0637,-0.8723%
1999-01-22,7.3025,7.0934,7.2607,7.2898,0.0000,0.0000%
1999-01-21,7.3025,7.0934,7.2607,7.2898,-0.0028,-0.0383%
1999-01-20,7.3053,7.1530,7.3217,7.3510,0.0783,1.0834%
1999-01-19,7.2270,7.1145,7.2823,7.3115,-0.0612,-0.8397%
1999-01-18,7.2882,7.0647,7.2314,7.2604,0.0013,0.0178%
1999-01-15,7.2869,7.1047,7.2723,7.3015,0.0000,0.0000%
1999-01-14,7.2869,7.1047,7.2723,7.3015,-0.0635,-0.8639%
1999-01-13,7.3504,7.1229,7.2910,7.3202,-0.0924,-1.2415%
1999-01-12,7.4428,7.1692,7.3383,7.3677,-0.0499,-0.6660%
1999-01-11,7.4927,7.4181,7.5931,7.6235,0.1634,2.2294%
1999-01-08,7.3293,7.2695,7.4410,7.4708,0.0000,0.0000%
1999-01-07,7.3293,7.2695,7.4410,7.4708,-0.0539,-0.7300%
1999-01-06,7.3832,7.1533,7.3221,7.3514,-0.0188,-0.2540%
1999-01-05,7.4020,7.2273,7.3978,7.4274,0.1227,1.6856%
